:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,23
:ALARM_NAME,"2_ULD_STS_raw"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,20
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,3
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:16:02,2024/03/01 03:16:10,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:16:12,2024/03/01 03:16:34,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:16:12,2024/03/01 03:16:34,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:16:44,2024/03/01 03:16:54,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:16:44,2024/03/01 03:16:54,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:16:46,2024/03/01 03:16:54,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:16:56,2024/03/01 03:17:18,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:16:56,2024/03/01 03:17:18,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:17:28,2024/03/01 03:17:38,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:17:28,2024/03/01 03:17:38,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:17:30,2024/03/01 03:17:38,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:17:42,2024/03/01 03:18:02,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:17:42,2024/03/01 03:18:02,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:18:12,2024/03/01 03:18:22,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:18:12,2024/03/01 03:18:22,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 03:18:16,2024/03/01 03:18:22,****/**/** **:**:**,1,1
0,0,3,"手動モード(ULD→全設備)",R,2024/03/01 03:18:26,2024/03/01 03:18:58,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 03:18:26,2024/03/01 14:43:27,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 03:18:26,2024/03/01 14:43:27,****/**/** **:**:**,1,1
0,0,10,"安全ｶﾊﾞｰ開中(ULD→全設備)",R,2024/03/01 03:18:34,2024/03/01 03:18:56,****/**/** **:**:**,1,1
0,0,4,"原点復帰モード(ULD→全設備)",R,2024/03/01 03:18:58,2024/03/01 03:19:00,****/**/** **:**:**,1,1
0,0,6,"自動モード(ULD→全設備)",R,2024/03/01 03:19:00,2024/03/01 17:32:01,****/**/** **:**:**,1,1
0,0,7,"運転中(ULD→全設備)",R,2024/03/01 03:19:00,2024/03/01 17:31:57,****/**/** **:**:**,1,1
0,0,11,"不足,満杯中(ULD→全設備)",R,2024/03/01 03:19:00,2024/03/01 14:48:59,****/**/** **:**:**,1,1
0,0,10,"安全ｶﾊﾞｰ開中(ULD→全設備)",R,2024/03/01 06:24:59,2024/03/01 06:25:19,****/**/** **:**:**,1,1
0,0,10,"安全ｶﾊﾞｰ開中(ULD→全設備)",R,2024/03/01 14:31:01,2024/03/01 14:31:49,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 14:43:29,2024/03/01 14:48:55,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 14:43:29,2024/03/01 14:48:55,****/**/** **:**:**,1,1
0,0,10,"安全ｶﾊﾞｰ開中(ULD→全設備)",R,2024/03/01 14:43:33,2024/03/01 14:49:01,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 14:48:57,2024/03/01 14:49:03,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 14:48:57,2024/03/01 14:49:03,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 14:49:05,2024/03/01 15:19:01,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 14:49:05,2024/03/01 15:19:01,****/**/** **:**:**,1,1
0,0,11,"不足,満杯中(ULD→全設備)",R,2024/03/01 14:49:07,2024/03/01 17:32:01,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:19:11,2024/03/01 15:19:19,****/**/** **:**:**,1,1
0,0,14,"装置内部パネル無(ULD→全設備)",R,2024/03/01 15:19:11,2024/03/01 15:19:19,****/**/** **:**:**,1,1
0,0,8,"異常中(ULD→全設備)",R,2024/03/01 15:19:13,2024/03/01 15:19:19,****/**/** **:**:**,1,1
0,0,12,"次ﾚｼﾋﾟ投入可能(ULD→全設備)",R,2024/03/01 15:19:23,2024/03/01 15:20:05,****/**/** **:**:**,1,1
