:GT2K_ALARM_LOG_HISTORY,0
:ALARM_ID,22
:ALARM_NAME,"2_ULD_STS"
:RECORD_NUM,5000
:COMMENT_GROUP_GENERAL_ID,200
:COMMENT_GROUP_MIDDLE_ID,0
:COMMENT_GROUP_UPPER_ID,0
:COMMENT_GROUP_DETAIL_ID,0
:ALARM_HISTORY_NUM,5000
:NOT_RESUMED_NUM,1
:UNCONFIRMED_NUM,5000
:DATE_ORDER,YYYY/MM/DD hh:mm:ss
:LOCAL_TIME,GMT 00:00
:TIME_INF_ORDER,
UPPER_NO,MIDDLE_NO,COMMENT_NO,COMMENT,STATUS,OCCURRED,RESTORED,CHECKED,LEVEL,GROUP
0,0,7,"E07:不足満杯",R,2024/02/17 03:57:15,2024/02/17 03:57:53,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 03:57:53,2024/02/17 03:57:59,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 03:57:59,2024/02/17 03:58:37,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 03:58:37,2024/02/17 03:58:43,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 03:58:43,2024/02/17 03:59:51,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 03:59:51,2024/02/17 03:59:57,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 03:59:57,2024/02/17 04:00:45,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 04:00:45,2024/02/17 04:00:51,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 04:00:51,2024/02/17 04:02:45,****/**/** **:**:**,1,1
0,0,15,"E15:その他",R,2024/02/17 04:02:45,2024/02/17 04:02:49,****/**/** **:**:**,1,1
0,0,1,"E01:手動",R,2024/02/17 04:02:49,2024/02/17 04:03:11,****/**/** **:**:**,1,1
0,0,15,"E15:その他",R,2024/02/17 04:03:11,2024/02/17 04:03:13,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 04:03:13,2024/02/17 23:49:54,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:49:54,2024/02/17 23:50:00,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:50:00,2024/02/17 23:50:58,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:50:58,2024/02/17 23:51:04,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:51:04,2024/02/17 23:52:02,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:52:02,2024/02/17 23:52:08,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:52:08,2024/02/17 23:53:06,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:53:06,2024/02/17 23:53:12,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:53:12,2024/02/17 23:54:10,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:54:10,2024/02/17 23:54:16,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:54:16,2024/02/17 23:55:12,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:55:12,2024/02/17 23:55:18,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:55:18,2024/02/17 23:56:16,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:56:16,2024/02/17 23:56:22,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:56:22,2024/02/17 23:57:20,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:57:20,2024/02/17 23:57:26,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:57:26,2024/02/17 23:58:24,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:58:24,2024/02/17 23:58:30,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:58:30,2024/02/17 23:59:28,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/17 23:59:28,2024/02/17 23:59:34,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/17 23:59:34,2024/02/18 00:00:32,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:00:32,2024/02/18 00:00:38,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:00:38,2024/02/18 00:01:36,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:01:36,2024/02/18 00:01:42,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:01:42,2024/02/18 00:02:40,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:02:40,2024/02/18 00:02:46,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:02:46,2024/02/18 00:03:44,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:03:44,2024/02/18 00:03:50,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:03:50,2024/02/18 00:04:48,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:04:48,2024/02/18 00:04:54,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:04:54,2024/02/18 00:05:52,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:05:52,2024/02/18 00:05:58,****/**/** **:**:**,1,1
0,0,7,"E07:不足満杯",R,2024/02/18 00:05:58,2024/02/18 00:06:56,****/**/** **:**:**,1,1
0,0,4,"E04:異常発生",R,2024/02/18 00:06:56,2024/02/18 00:07:02,****/**/** **:**:**,1,1
